"tweet.id"	"pub.date.GMT"	"content"	"dataset.author.name"	"dataset.author.nickname"	"rating.1"	"rating.2"	"rating.3"	"rating.4"	"rating.5"	"rating.6"	"rating.7"	"rating.8"	"text"	"created_at"	"user.id"	"user.screen_name"
"936509906"	"9/27/08 1:22"	"@current #current How can you give all those tax breaks and expect the economy to not go futher into the hole?"	"lkblum"	"lkblum"	"1"	"1"	"4"	"1.0"	"1.0"	""	""	""	"@current #current How can you give all those tax breaks and expect the economy to not go futher into the hole?"	"Sat Sep 27 01:22:25 +0000 2008"	"10450342"	"starweaver"
"936509924"	"9/27/08 1:22"	"McCain wants us to read his lips #tweetdebate"	"naum"	"Naum Trifanoff"	"1"	"4"	"1"	""	""	""	""	""	"McCain wants us to read his lips #tweetdebate"	"Sat Sep 27 01:22:25 +0000 2008"	"14936857"	"martimckenna"
"936509930"	"9/27/08 1:22"	"@davidweiner You're playing that game?  I'm drinking everytime I hear #economy."	"SukiFuller"	"Suki Fuller"	"1"	"1"	"2"	""	""	""	""	""	"@davidweiner You're playing that game?  I'm drinking everytime I hear #economy."	"Sat Sep 27 01:22:25 +0000 2008"	"816247"	"andrewkillinger"
"936509958"	"9/27/08 1:22"	"McCain -1 avoiding the question? wait, waht was the question exactly.. #tweetdebate"	"bluejack"	"bluejack"	"3"	"1"	"1"	""	""	""	""	""	"McCain -1 avoiding the question? wait, waht was the question exactly.. #tweetdebate"	"Sat Sep 27 01:22:26 +0000 2008"	"15136484"	"susankang_nam"
"936510098"	"9/27/08 1:22"	"McCain -1 for failing (again) to heed the moderator's instructions #tweetdebate"	"FrancesFlynnTho"	"FrancesFlynnTho"	"1"	"1"	"1"	""	""	""	""	""	"McCain -1 for failing (again) to heed the moderator's instructions #tweetdebate"	"Sat Sep 27 01:22:31 +0000 2008"	"9806742"	"gwfrink3"
"936511016"	"9/27/08 1:23"	"Because I don't have an HDTV, McCain's moire-effect tie is giving me a skull-crushing headache #tweetdebate"	"TheDailyDG"	"The Daily DG"	"1"	"1"	"1"	"1.0"	""	""	""	""	"Because I don't have an HDTV, McCain's moire-effect tie is giving me a skull-crushing headache #tweetdebate"	"Sat Sep 27 01:23:00 +0000 2008"	"755294"	"webby2001"
"936511049"	"9/27/08 1:23"	"@current  Ah yes, the pot and the kettle are debating who is to blame for the proverbial heat in the kitchen.  #current"	"themurmish"	"A. Murmann"	"1"	"1"	"4"	""	""	""	""	""	"@current  Ah yes, the pot and the kettle are debating who is to blame for the proverbial heat in the kitchen.  #current"	"Sat Sep 27 01:23:01 +0000 2008"	"15399643"	"damnneargenius"
"936511288"	"9/27/08 1:23"	"Mccain -1 for looking down and grinning #tweetdebate"	"johnnycho"	"Johnny Cho"	"1"	"1"	"1"	""	""	""	""	""	"Mccain -1 for looking down and grinning #tweetdebate"	"Sat Sep 27 01:23:08 +0000 2008"	"13524042"	"kennyl"
"936513239"	"9/27/08 1:24"	"#tweetdebate PLEEZE people, can we elect someone this time around who is SMART and ARTICULATE? F*ck having a beer with him/her..."	"WazNeeni"	"J. Bryan Holzhey"	"1"	"3"	"1"	""	""	""	""	""	"#tweetdebate PLEEZE people, can we elect someone this time around who is SMART and ARTICULATE? F*ck having a beer with him/her..."	"Sat Sep 27 01:24:11 +0000 2008"	"13662722"	"carribugbee"
"936513363"	"9/27/08 1:24"	"-1 McCain for breaking the debate rules. #tweetdebate"	"kdpaine"	"Katie Delahaye Paine"	"1"	"1"	"1"	""	""	""	""	""	"-1 McCain for breaking the debate rules. #tweetdebate"	"Sat Sep 27 01:24:16 +0000 2008"	"14246362"	"fred_alberti"
"936513493"	"9/27/08 1:24"	"Christmas trees are economic issues McCain?  #current #tweetdebate"	"sbjet"	"Steve Boese"	"1"	"1"	"4"	"3.0"	"4.0"	"1.0"	""	""	"Christmas trees are economic issues McCain?  #current #tweetdebate"	"Sat Sep 27 01:24:20 +0000 2008"	"14456822"	"duhh"
"936514134"	"9/27/08 1:24"	"Mccain -3 personal attack and don't like the quote again ""walk the walk..talk the talk stuff"" nope doesn't work for me #Tweetdebate"	"jas_aiken"	"jas_aiken"	"1"	"1"	"3"	"1.0"	""	""	""	""	"Mccain -3 personal attack and don't like the quote again ""walk the walk..talk the talk stuff"" nope doesn't work for me #Tweetdebate"	"Sat Sep 27 01:24:38 +0000 2008"	"15136484"	"susankang_nam"
"936514698"	"9/27/08 1:24"	"#tweetdebate McCain can only play one tune."	"SukiFuller"	"Suki Fuller"	"1"	"3"	"1"	""	""	""	""	""	"#tweetdebate McCain can only play one tune."	"Sat Sep 27 01:24:55 +0000 2008"	"14570089"	"danstuart"
"936514798"	"9/27/08 1:24"	"Health care costs and social spending sounds like chump change compared with Corporate Welfare. #current #tweetdebate #debate08"	"cmarlow480"	"Christopher M"	"1"	"1"	"1"	""	""	""	""	""	"Health care costs and social spending sounds like chump change compared with Corporate Welfare. #current #tweetdebate #debate08"	"Sat Sep 27 01:24:59 +0000 2008"	"8755102"	"francesflynntho"
"936515553"	"9/27/08 1:25"	"-3 McCain for taling in circles. I don't understand what he is saying. #tweetdebate"	"93octane"	"Lyell E. Petersen"	"1"	"1"	"1"	""	""	""	""	""	"-3 McCain for taling in circles. I don't understand what he is saying. #tweetdebate"	"Sat Sep 27 01:25:21 +0000 2008"	"7862582"	"gminks"
"936515629"	"9/27/08 1:25"	"How long until McCain notes the amount of times Obama voted ""Present"" rather than Yea or Nay? #tweetdebate"	"andrewkgay"	"Andrew K. Gay"	"1"	"1"	"1"	""	""	""	""	""	"How long until McCain notes the amount of times Obama voted ""Present"" rather than Yea or Nay? #tweetdebate"	"Sat Sep 27 01:25:24 +0000 2008"	"13918302"	"barbaranixon"
"936516081"	"9/27/08 1:25"	"-1 Obama for breaking the debate rules and walking over the moderator. #tweetdebate"	"themurmish"	"A. Murmann"	"3"	"1"	"1"	""	""	""	""	""	"-1 Obama for breaking the debate rules and walking over the moderator. #tweetdebate"	"Sat Sep 27 01:25:38 +0000 2008"	"14246362"	"fred_alberti"
"936516280"	"9/27/08 1:25"	"McCain -1 for hogging the mic. #tweetdebate"	"bchesnutt"	"Brandon Chesnutt"	"1"	"1"	"2"	""	""	""	""	""	"McCain -1 for hogging the mic. #tweetdebate"	"Sat Sep 27 01:25:44 +0000 2008"	"14936857"	"martimckenna"
"936516523"	"9/27/08 1:25"	"#tweetdebate Obama right to focus on issues in deregulation, and McCain ignoring these issues"	"themurmish"	"A. Murmann"	"1"	"3"	"1"	""	""	""	""	""	"#tweetdebate Obama right to focus on issues in deregulation, and McCain ignoring these issues"	"Sat Sep 27 01:25:52 +0000 2008"	"16371078"	"scott_drummond"
"936517349"	"9/27/08 1:26"	"McCain -1 weird smirking/laughing #tweetdebate"	"aagha"	"aagha"	"1"	"4"	"1"	""	""	""	""	""	"McCain -1 weird smirking/laughing #tweetdebate"	"Sat Sep 27 01:26:17 +0000 2008"	"10819792"	"nmhull"
"936517836"	"9/27/08 1:26"	"@current #current Obama is stuttering too much. Sounds like Porky Big"	"sairy"	"Sarah Granger"	"1"	"1"	"1"	""	""	""	""	""	"@current #current Obama is stuttering too much. Sounds like Porky Big"	"Sat Sep 27 01:26:33 +0000 2008"	"10450342"	"starweaver"
"936518439"	"9/27/08 1:26"	"Financial rescue?  More like financial bailout!  #tweetdebate"	"daveevans"	"David Evans"	"1"	"1"	"1"	""	""	""	""	""	"Financial rescue?  More like financial bailout!  #tweetdebate"	"Sat Sep 27 01:26:54 +0000 2008"	"7703982"	"sheeri"
"936519680"	"9/27/08 1:27"	"-3 McCain still attacking Obama (and spends more time looking at the podium) and -5 for that smile #tweetdebate"	"bethclauss"	"bethclauss"	"1"	"2"	"1"	"1.0"	""	""	""	""	"-3 McCain still attacking Obama (and spends more time looking at the podium) and -5 for that smile #tweetdebate"	"Sat Sep 27 01:27:36 +0000 2008"	"14813827"	"stu"
"936520097"	"9/27/08 1:27"	"I only just remembered that this was a foreign policy debate. #tweetdebate #current #debate08"	"starweaver"	""	"1"	"4"	"1"	""	""	""	""	""	"I only just remembered that this was a foreign policy debate. #tweetdebate #current #debate08"	"Sat Sep 27 01:27:51 +0000 2008"	"22203"	"jgee"
"936520256"	"9/27/08 1:27"	"-1 Obama for too many disclaimers re: potential economic recovery plan #tweetdebate"	"MyMelodie"	"Melodie Tao"	"1"	"1"	"1"	"1.0"	""	""	""	""	"-1 Obama for too many disclaimers re: potential economic recovery plan #tweetdebate"	"Sat Sep 27 01:27:57 +0000 2008"	"10846482"	"mediaphyter"
"936520938"	"9/27/08 1:28"	"@current Healthcare is a financial killer in our capitalist society, oh the irony.  #current"	"barbaranixon"	"Barbara B. Nixon"	"1"	"1"	"1"	""	""	""	""	""	"@current Healthcare is a financial killer in our capitalist society, oh the irony.  #current"	"Sat Sep 27 01:28:20 +0000 2008"	"15399643"	"damnneargenius"
"936521361"	"9/27/08 1:28"	"@MaryTrigiani Yes, when she lost Miss Alaska."	"themurmish"	"A. Murmann"	"1"	"3"	"1"	"1.0"	"1.0"	"1.0"	""	""	"@MaryTrigiani Yes, when she lost Miss Alaska."	"Sat Sep 27 01:28:34 +0000 2008"	"15301800"	"davidweiner"
"936521419"	"9/27/08 1:28"	"-1 to Obama for leaving out conservation in the list of things that will free us from foreign oil #tweetdebate"	"jgee"	"Joshua Gee"	"1"	"1"	"1"	""	""	""	""	""	"-1 to Obama for leaving out conservation in the list of things that will free us from foreign oil #tweetdebate"	"Sat Sep 27 01:28:36 +0000 2008"	"3646761"	"melrp"
"936521570"	"9/27/08 1:28"	"What is obama talking about with electricity? #current #tweetdebate"	"nericksx"	"Nicole Erickson"	"2"	"1"	"1"	""	""	""	""	""	"What is obama talking about with electricity? #current #tweetdebate"	"Sat Sep 27 01:28:41 +0000 2008"	"14456822"	"duhh"
"936522152"	"9/27/08 1:28"	"Obama -1 what are you ""giving up"" in terms of spending exactly #tweetdebate"	"johnnycho"	"Johnny Cho"	"4"	"1"	"1"	""	""	""	""	""	"Obama -1 what are you ""giving up"" in terms of spending exactly #tweetdebate"	"Sat Sep 27 01:28:57 +0000 2008"	"15136484"	"susankang_nam"
"936523206"	"9/27/08 1:29"	"McCain -3 another personal attack  #tweetdebate"	"Adam Zand"	""	"1"	"1"	"1"	""	""	""	""	""	"McCain -3 another personal attack  #tweetdebate"	"Sat Sep 27 01:29:29 +0000 2008"	"15136484"	"susankang_nam"
"936523593"	"9/27/08 1:29"	"#tweetdebate ""I oppose"" drinking game -- bottoms up!"	"themurmish"	"A. Murmann"	"2"	"1"	"1"	""	""	""	""	""	"#tweetdebate ""I oppose"" drinking game -- bottoms up!"	"Sat Sep 27 01:29:40 +0000 2008"	"2896341"	"dland"
"936523703"	"9/27/08 1:29"	"-3 McCain Personal attack, it is hard to reach across the aisle when one is that far to the left. #tweetdebate"	"kdpaine"	"Katie Delahaye Paine"	"1"	"1"	"1"	""	""	""	""	""	"-3 McCain Personal attack, it is hard to reach across the aisle when one is that far to the left. #tweetdebate"	"Sat Sep 27 01:29:44 +0000 2008"	"14246362"	"fred_alberti"
"936524002"	"9/27/08 1:29"	"-2 McCain for redundancy #tweetdebate"	"naum"	"Naum Trifanoff"	"1"	"1"	"1"	""	""	""	""	""	"-2 McCain for redundancy #tweetdebate"	"Sat Sep 27 01:29:53 +0000 2008"	"10999702"	"wading4u"
"936524077"	"9/27/08 1:29"	"@current #current How in this day and age can you deny help to anyone who wants to produce alternative fuel -4 McCain"	"Darnell Clayton"	""	"1"	"1"	"1"	""	""	""	""	""	"@current #current How in this day and age can you deny help to anyone who wants to produce alternative fuel -4 McCain"	"Sat Sep 27 01:29:54 +0000 2008"	"10450342"	"starweaver"
"936524912"	"9/27/08 1:30"	"#tweetdebate How many people know what ""cost-plus"" contracts are? I wouldn't know if I hadn't worked for construction-related clients."	"starweaver"	""	"1"	"4"	"1"	""	""	""	""	""	"#tweetdebate How many people know what ""cost-plus"" contracts are? I wouldn't know if I hadn't worked for construction-related clients."	"Sat Sep 27 01:30:18 +0000 2008"	"13662722"	"carribugbee"
"936525016"	"9/27/08 1:30"	"McCain -1 for false claims on Obama's voting record. #tweetdebate"	"Will Reynolds Young"	""	"1"	"1"	"1"	""	""	""	""	""	"McCain -1 for false claims on Obama's voting record. #tweetdebate"	"Sat Sep 27 01:30:21 +0000 2008"	"666913"	"c4chaos"
"936525121"	"9/27/08 1:30"	"#tweetdebate defence contract inefficiency in contracts not the problem, a symptom, warring foreign policy is the REAL problem"	"cmarlow480"	"Christopher M"	"1"	"1"	"1"	"1.0"	""	""	""	""	"#tweetdebate defence contract inefficiency in contracts not the problem, a symptom, warring foreign policy is the REAL problem"	"Sat Sep 27 01:30:24 +0000 2008"	"16371078"	"scott_drummond"
"936525158"	"9/27/08 1:30"	"Unfortunately, Obama didn't answer the question of what would he cut...#debate08 #tweetdebate"	"KenHUffman"	"Ken Huffman"	"1"	"1"	"1"	""	""	""	""	""	"Unfortunately, Obama didn't answer the question of what would he cut...#debate08 #tweetdebate"	"Sat Sep 27 01:30:25 +0000 2008"	"15455810"	"jefflowe"
"936526171"	"9/27/08 1:30"	"The moderator looked scary just now  #current #tweetdebate"	"twittelator"	"Andrew Stone"	"1"	"1"	"3"	"1.0"	""	""	""	""	"The moderator looked scary just now  #current #tweetdebate"	"Sat Sep 27 01:30:53 +0000 2008"	"14456822"	"duhh"
"936526239"	"9/27/08 1:30"	"Mccain +3 examine quote ok.. but -1 not answering the question #tweetdebate"	"ObamaNews"	"Barack Obama News"	"1"	"1"	"3"	"1.0"	""	""	""	""	"Mccain +3 examine quote ok.. but -1 not answering the question #tweetdebate"	"Sat Sep 27 01:30:56 +0000 2008"	"15136484"	"susankang_nam"
"936526672"	"9/27/08 1:31"	"-1 Obama for his crazy stuttering. Slow down, think and THEN speak #tweetdebate"	"webbing10"	"enots ile"	"1"	"3"	"1"	""	""	""	""	""	"-1 Obama for his crazy stuttering. Slow down, think and THEN speak #tweetdebate"	"Sat Sep 27 01:31:08 +0000 2008"	"14246362"	"fred_alberti"
"936526932"	"9/27/08 1:31"	"McCain -2 for false statement Obama does not have the most liberal record  #tweetdebate"	"gwfrink3"	"George Frink"	"1"	"1"	"1"	""	""	""	""	""	"McCain -2 for false statement Obama does not have the most liberal record  #tweetdebate"	"Sat Sep 27 01:31:15 +0000 2008"	"9806742"	"gwfrink3"
"936527240"	"9/27/08 1:31"	"McCain -2 for bringing federal prison into every question; is he thinking he's lucky not to be there himself? think Keating #tweetdebate"	"changeforge"	"ChangeForge"	"1"	"1"	"1"	""	""	""	""	""	"McCain -2 for bringing federal prison into every question; is he thinking he's lucky not to be there himself? think Keating #tweetdebate"	"Sat Sep 27 01:31:25 +0000 2008"	"14935605"	"bluejack"
"936528118"	"9/27/08 1:31"	"McCain -1 for mischaracterizing a naval program #tweetdebate"	"NTWhite"	"NTWhite"	"1"	"2"	"1"	""	""	""	""	""	"McCain -1 for mischaracterizing a naval program #tweetdebate"	"Sat Sep 27 01:31:52 +0000 2008"	"9806742"	"gwfrink3"
"936529425"	"9/27/08 1:32"	"#tweetdebate hahahah...""wildly liberal"" is just me opposing bush's wrongheaded policies"	"shrekserve"	"Nelson Lau"	"1"	"1"	"1"	""	""	""	""	""	"#tweetdebate hahahah...""wildly liberal"" is just me opposing bush's wrongheaded policies"	"Sat Sep 27 01:32:30 +0000 2008"	"2056341"	"xylem"
"936529775"	"9/27/08 1:32"	"Google for government? huh? #tweetdebate"	"francishopkins"	"francis hopkins"	"1"	"1"	"4"	""	""	""	""	""	"Google for government? huh? #tweetdebate"	"Sat Sep 27 01:32:40 +0000 2008"	"14208721"	"laurie2"
"936529789"	"9/27/08 1:32"	"-1 Obama not answering question about specific cuts #tweetdebate"	"lumatts"	"Luanne Mattson"	"1"	"1"	"1"	""	""	""	""	""	"-1 Obama not answering question about specific cuts #tweetdebate"	"Sat Sep 27 01:32:41 +0000 2008"	"15504947"	"smwproperty"
"936530170"	"9/27/08 1:32"	"Obama - ""Where's the teleprompter and cue cards!?"" #current #tweetdebate"	"bmaleszyk"	"Bryan Maleszyk"	"2"	"1"	"1"	""	""	""	""	""	"Obama - ""Where's the teleprompter and cue cards!?"" #current #tweetdebate"	"Sat Sep 27 01:32:53 +0000 2008"	"3675881"	"mabraham1"
"936530910"	"9/27/08 1:33"	"Obama -1 for evading question on what to cut #tweetdebate"	"c4chaos"	"~C4Chaos"	"2"	"1"	"1"	""	""	""	""	""	"Obama -1 for evading question on what to cut #tweetdebate"	"Sat Sep 27 01:33:15 +0000 2008"	"806323"	"vanhoosear"
"936531219"	"9/27/08 1:33"	"Dang tweeting while pausing the Tivo is not the right thing to do #current #debate08 #tweetdebate"	"RobSample"	"RobSample"	"1"	"4"	"1"	""	""	""	""	""	"Dang tweeting while pausing the Tivo is not the right thing to do #current #debate08 #tweetdebate"	"Sat Sep 27 01:33:23 +0000 2008"	"16478214"	"robsample"
"936531236"	"9/27/08 1:33"	"Where's the foreign policy part of the debate??? :S  #tweetdebate #current"	"93octane"	"Lyell E. Petersen"	"4"	"1"	"1"	"1.0"	""	""	""	""	"Where's the foreign policy part of the debate??? :S  #tweetdebate #current"	"Sat Sep 27 01:33:23 +0000 2008"	"14717846"	"miguelrios"
"936531392"	"9/27/08 1:33"	"McCain -1 for evading question on what to cut #tweetdebate"	"lumatts"	"Luanne Mattson"	"3"	"1"	"1"	"1.0"	""	""	""	""	"McCain -1 for evading question on what to cut #tweetdebate"	"Sat Sep 27 01:33:28 +0000 2008"	"806323"	"vanhoosear"
"936531490"	"9/27/08 1:33"	"#tweetdebate Using a hatchet when you need a scalpel. #obamashot"	"foolthrottle"	"Rob Everton"	"1"	"1"	"2"	""	""	""	""	""	"#tweetdebate Using a hatchet when you need a scalpel. #obamashot"	"Sat Sep 27 01:33:31 +0000 2008"	"15301800"	"davidweiner"
"936531637"	"9/27/08 1:33"	"Obama soundbite: problem with a spending freeze is youre using a hatchet when you need a scalpel #tweetdebate"	"cuban_dudeca"	"Esteban"	"2"	"1"	"1"	""	""	""	""	""	"Obama soundbite: problem with a spending freeze is youre using a hatchet when you need a scalpel #tweetdebate"	"Sat Sep 27 01:33:35 +0000 2008"	"7862582"	"gminks"
"936531665"	"9/27/08 1:33"	"Mccain -1 what? spending freeze ??? unclear at all #tweetdebate"	"elaineschoch"	"elaineschoch"	"1"	"1"	"1"	""	""	""	""	""	"Mccain -1 what? spending freeze ??? unclear at all #tweetdebate"	"Sat Sep 27 01:33:35 +0000 2008"	"15136484"	"susankang_nam"
"936532209"	"9/27/08 1:33"	"Close ups of Obama make him look old  #current #tweetdebate"	"Sarah"	""	"1"	"1"	"2"	"1.0"	""	""	""	""	"Close ups of Obama make him look old  #current #tweetdebate"	"Sat Sep 27 01:33:49 +0000 2008"	"14456822"	"duhh"
"936532362"	"9/27/08 1:33"	"Obama- I wanna keep spending money--his Early Childhood education is full of crap. #current #tweetdebate"	"themurmish"	"A. Murmann"	"1"	"1"	"1"	""	""	""	""	""	"Obama- I wanna keep spending money--his Early Childhood education is full of crap. #current #tweetdebate"	"Sat Sep 27 01:33:54 +0000 2008"	"3675881"	"mabraham1"
"936532467"	"9/27/08 1:33"	"-3 mccain #tweetdebate spending freeze for everything but defense -- what about our children? our education? energy independence?"	"RoninVision"	"Tom"	"2"	"1"	"1"	""	""	""	""	""	"-3 mccain #tweetdebate spending freeze for everything but defense -- what about our children? our education? energy independence?"	"Sat Sep 27 01:33:57 +0000 2008"	"1196381"	"queenofmetrics"
"936533195"	"9/27/08 1:34"	"@current Damn, McCain just had to play the terrorist card. #current"	"TheMacG33k"	"TheMacG33k"	"1"	"1"	"1"	"1.0"	""	""	""	""	"@current Damn, McCain just had to play the terrorist card. #current"	"Sat Sep 27 01:34:18 +0000 2008"	"15399643"	"damnneargenius"
"936533757"	"9/27/08 1:34"	"more nukes is not the answer #tweetdebate"	"timothyjordan"	"timothyjordan"	"4"	"1"	"1"	""	""	""	""	""	"more nukes is not the answer #tweetdebate"	"Sat Sep 27 01:34:33 +0000 2008"	"2621551"	"rmonge4surf"
"936534020"	"9/27/08 1:34"	"-1 McCain's off topic on counterpoint about spending cuts    #tweetdebate"	"akohler"	"Aijalyn Kohler"	"1"	"1"	"1"	""	""	""	""	""	"-1 McCain's off topic on counterpoint about spending cuts    #tweetdebate"	"Sat Sep 27 01:34:40 +0000 2008"	"15504947"	"smwproperty"
"936534217"	"9/27/08 1:34"	"McCain really shouldn't think off the cuff, he'll paint himself into a corner very quickly  #tweetdebate #current"	"RobSample"	"RobSample"	"1"	"1"	"1"	""	""	""	""	""	"McCain really shouldn't think off the cuff, he'll paint himself into a corner very quickly  #tweetdebate #current"	"Sat Sep 27 01:34:47 +0000 2008"	"8514872"	"huntertech"
"936534522"	"9/27/08 1:34"	"McCain -1 for a stunt. Spending freeze is classical BS #tweetdebate"	"myhairhurts"	"myhairhurts"	"1"	"1"	"1"	""	""	""	""	""	"McCain -1 for a stunt. Spending freeze is classical BS #tweetdebate"	"Sat Sep 27 01:34:55 +0000 2008"	"9806742"	"gwfrink3"
"936534603"	"9/27/08 1:34"	"What the heck is the line graph at the bottom of CNN's screen? Looks like my pulse! #tweetdebate"	"Idgit"	"Idgit"	"1"	"1"	"1"	""	""	""	""	""	"What the heck is the line graph at the bottom of CNN's screen? Looks like my pulse! #tweetdebate"	"Sat Sep 27 01:34:57 +0000 2008"	"14208721"	"laurie2"
