from	to
18170310	1015991
19128897	1015991
21717987	1015991
22029138	1015991
23255247	1015991
3365	1106501
13413	1106501
820694	1106501
1015991	1106501
1759131	1106501
3497941	1106501
3819931	1106501
4090261	1106501
5923062	1106501
6021962	1106501
7334712	1106501
7619982	1106501
7804342	1106501
8406952	1106501
8430612	1106501
8431652	1106501
9480572	1106501
10085872	1106501
10220892	1106501
11270992	1106501
11740672	1106501
11849832	1106501
13493302	1106501
13524182	1106501
14129299	1106501
14142956	1106501
14289923	1106501
14347931	1106501
14377872	1106501
14412101	1106501
14455321	1106501
14465607	1106501
14511951	1106501
14529929	1106501
14541184	1106501
14730894	1106501
14752085	1106501
14819061	1106501
14960700	1106501
15120887	1106501
15182798	1106501
15201891	1106501
15207668	1106501
15232705	1106501
15292813	1106501
15294551	1106501
15335079	1106501
15350894	1106501
15356145	1106501
15359014	1106501
15368940	1106501
15458694	1106501
15488949	1106501
15639786	1106501
15772931	1106501
15807367	1106501
15814268	1106501
15816595	1106501
15853490	1106501
15917488	1106501
15919864	1106501
15964729	1106501
16021608	1106501
16072058	1106501
16077204	1106501
16118417	1106501
16122121	1106501
16170115	1106501
16190045	1106501
16313934	1106501
16366143	1106501
16385139	1106501
16431039	1106501
16500945	1106501
16563576	1106501
16698217	1106501
16808167	1106501
16837019	1106501
16887628	1106501
16906137	1106501
17014037	1106501
17043155	1106501
17150022	1106501
17375281	1106501
17388022	1106501
17489079	1106501
17748830	1106501
17845639	1106501
17905825	1106501
18052599	1106501
18407451	1106501
18464266	1106501
18634085	1106501
18655567	1106501
18664838	1106501
19128897	1106501
19130861	1106501
19238116	1106501
19430999	1106501
19788618	1106501
19865528	1106501
20269254	1106501
20284696	1106501
20421430	1106501
20720536	1106501
20733757	1106501
20883852	1106501
20981234	1106501
21253935	1106501
21406120	1106501
21452918	1106501
21634627	1106501
21697217	1106501
21717987	1106501
21879831	1106501
21917063	1106501
21925604	1106501
21980816	1106501
22069212	1106501
22556236	1106501
22831555	1106501
23188316	1106501
23994835	1106501
24187243	1106501
24405200	1106501
24408575	1106501
24431892	1106501
24712487	1106501
24795477	1106501
24854688	1106501
24951142	1106501
25672636	1106501
26379293	1106501
26657119	1106501
26670829	1106501
27049076	1106501
27156793	1106501
27512951	1106501
27642995	1106501
27722951	1106501
28425127	1106501
28448216	1106501
28682751	1106501
31291086	1106501
33855204	1106501
35013862	1106501
36841912	1106501
37089229	1106501
37760670	1106501
41373006	1106501
43759973	1106501
46213956	1106501
47762195	1106501
47839770	1106501
53130511	1106501
813286	1146211
34871734	1146211
5986922	1284861
694563	1367531
4923811	1367531
5145071	1367531
5484532	1367531
5561412	1367531
6980622	1367531
7665662	1367531
7712832	1367531
8430612	1367531
8542882	1367531
10168082	1367531
10376152	1367531
10733062	1367531
10929352	1367531
11102352	1367531
11203972	1367531
11256622	1367531
12788332	1367531
12896172	1367531
13493302	1367531
14129299	1367531
14132503	1367531
14165438	1367531
14243257	1367531
14255256	1367531
14437914	1367531
14452370	1367531
14511951	1367531
14728168	1367531
14869994	1367531
14998257	1367531
15046662	1367531
15097698	1367531
15116570	1367531
15166261	1367531
15302379	1367531
15356407	1367531
15394954	1367531
15428227	1367531
15451696	1367531
15458694	1367531
15693660	1367531
15707714	1367531
15711730	1367531
15756944	1367531
15763141	1367531
15807367	1367531
15941955	1367531
15976697	1367531
16037181	1367531
16140358	1367531
16168407	1367531
16178588	1367531
16214545	1367531
16233111	1367531
16259511	1367531
16274815	1367531
16468763	1367531
16480425	1367531
16491845	1367531
16492765	1367531
16504112	1367531
16514451	1367531
16582102	1367531
16672662	1367531
16721461	1367531
16726846	1367531
16890518	1367531
16935023	1367531
17169823	1367531
17175083	1367531
17233536	1367531
17387589	1367531
17408988	1367531
17412394	1367531
17602541	1367531
17611447	1367531
17627001	1367531
17629004	1367531
17777458	1367531
17778413	1367531
17800397	1367531
17833400	1367531
17884446	1367531
17914772	1367531
17920055	1367531
17924677	1367531
17928925	1367531
17934084	1367531
17936337	1367531
17989541	1367531
17999392	1367531
18019121	1367531
18108950	1367531
18140016	1367531
18166778	1367531
18170310	1367531
18176907	1367531
18204604	1367531
18205674	1367531
18244206	1367531
18333082	1367531
18351671	1367531
18385910	1367531
18401107	1367531
18403114	1367531
18456220	1367531
18461227	1367531
18566907	1367531
18739458	1367531
18751736	1367531
18772533	1367531
18791763	1367531
18793546	1367531
18805666	1367531
18891923	1367531
19238116	1367531
19325222	1367531
19409472	1367531
19416225	1367531
19430999	1367531
19468168	1367531
19612749	1367531
19679854	1367531
19739126	1367531
19833417	1367531
19917266	1367531
20097342	1367531
20113397	1367531
20144541	1367531
20243128	1367531
20250020	1367531
20405322	1367531
20467163	1367531
20780973	1367531
20859704	1367531
20943991	1367531
20963802	1367531
21044127	1367531
21046753	1367531
21136403	1367531
21286108	1367531
21417832	1367531
21627881	1367531
21635070	1367531
21664279	1367531
21707592	1367531
21795901	1367531
21836510	1367531
21857709	1367531
22037129	1367531
22066415	1367531
22184830	1367531
22303656	1367531
22509548	1367531
22528832	1367531
22643800	1367531
22802466	1367531
23166416	1367531
23203636	1367531
23255247	1367531
23271088	1367531
23861321	1367531
23862487	1367531
24002724	1367531
24592453	1367531
25504953	1367531
25630018	1367531
25848164	1367531
25857217	1367531
25882617	1367531
25941604	1367531
26212597	1367531
26298125	1367531
26714962	1367531
27513648	1367531
27928942	1367531
28162811	1367531
28176898	1367531
29120250	1367531
29284444	1367531
29350302	1367531
29558719	1367531
29738565	1367531
30050899	1367531
31033636	1367531
31175661	1367531
32259203	1367531
32497478	1367531
33276380	1367531
33655490	1367531
33971124	1367531
34050945	1367531
34318965	1367531
34537273	1367531
34698840	1367531
34993057	1367531
35132974	1367531
35761278	1367531
35811347	1367531
36515018	1367531
36539277	1367531
36563018	1367531
36584147	1367531
36841912	1367531
38122727	1367531
40175024	1367531
40297420	1367531
40692887	1367531
40938614	1367531
41056036	1367531
41204530	1367531
43624027	1367531
43964874	1367531
44902087	1367531
45450902	1367531
47142049	1367531
50445353	1367531
50729420	1367531
54428768	1367531
56149176	1367531
56532503	1367531
58415867	1367531
694563	1653161
4923811	1653161
5145071	1653161
5357812	1653161
5469742	1653161
6750202	1653161
6980622	1653161
7039122	1653161
7702542	1653161
10168082	1653161
10376152	1653161
11102352	1653161
11134252	1653161
11203972	1653161
12144232	1653161
12414952	1653161
14132503	1653161
14344823	1653161
14352112	1653161
14389132	1653161
14465607	1653161
14720411	1653161
14725237	1653161
14728168	1653161
14730894	1653161
14915146	1653161
14998257	1653161
15394954	1653161
15450996	1653161
15451696	1653161
15650882	1653161
15711730	1653161
15749725	1653161
15850830	1653161
15959560	1653161
15968882	1653161
16147260	1653161
16248413	1653161
16274815	1653161
16345959	1653161
16491845	1653161
16672662	1653161
16681146	1653161
16840724	1653161
16887628	1653161
16930489	1653161
17233536	1653161
17387589	1653161
17461226	1653161
17566505	1653161
17609675	1653161
17611447	1653161
17627001	1653161
17777458	1653161
17903209	1653161
17914772	1653161
17934084	1653161
17971455	1653161
18019121	1653161
18037344	1653161
18057820	1653161
18100454	1653161
18166778	1653161
18244206	1653161
18286677	1653161
18319515	1653161
18385910	1653161
18403114	1653161
18566907	1653161
18693598	1653161
18713667	1653161
18791763	1653161
19408986	1653161
19409472	1653161
19473742	1653161
19679854	1653161
20004153	1653161
20113397	1653161
20732463	1653161
20859704	1653161
20958510	1653161
21044127	1653161
21059384	1653161
21541548	1653161
21627881	1653161
21631487	1653161
21707592	1653161
22243973	1653161
22254371	1653161
23203636	1653161
23216903	1653161
23271088	1653161
23696410	1653161
24369882	1653161
25222162	1653161
25542877	1653161
25630018	1653161
25910039	1653161
25922006	1653161
26430264	1653161
26459660	1653161
26918145	1653161
27502479	1653161
27783848	1653161
29350302	1653161
29716801	1653161
32927258	1653161
34927577	1653161
36539277	1653161
40297420	1653161
45190383	1653161
118013	1716581
813286	1716581
820585	1716581
9697962	1716581
11252962	1716581
14063540	1716581
14346779	1716581
14752085	1716581
14936606	1716581
15633766	1716581
15772931	1716581
15919864	1716581
16279527	1716581
16366143	1716581
16831827	1716581
17150022	1716581
17502790	1716581
17997235	1716581
18003520	1716581
20284696	1716581
20720536	1716581
20981234	1716581
21567649	1716581
21697217	1716581
21717987	1716581
21879831	1716581
23966894	1716581
26379293	1716581
47762195	1716581
813286	1759131
980611	1759131
7099112	1759131
7234682	1759131
14173840	1759131
15201891	1759131
15784302	1759131
17043155	1759131
18693598	1759131
18862302	1759131
19788618	1759131
20315237	1759131
20981234	1759131
21356559	1759131
21541548	1759131
21697217	1759131
24795477	1759131
31291086	1759131
21059384	1965681
813286	2049811
678033	2065521
813286	2065521
6113642	2065521
14129299	2065521
14511951	2065521
15174710	2065521
15429247	2065521
15458694	2065521
16664681	2065521
1192	2384071
13413	2384071
678033	2384071
756018	2384071
765210	2384071
787595	2384071
813286	2384071
820585	2384071
820694	2384071
890101	2384071
1015991	2384071
1106501	2384071
1759131	2384071
2065521	2384071
2493291	2384071
3237221	2384071
3497941	2384071
4119741	2384071
5442642	2384071
5506992	2384071
5757222	2384071
5986922	2384071
7027412	2384071
7059772	2384071
7619982	2384071
8406952	2384071
8430612	2384071
8431652	2384071
9677372	2384071
10220892	2384071
11246242	2384071
11270992	2384071
11604292	2384071
12081832	2384071
12372812	2384071
12384312	2384071
12788332	2384071
12960732	2384071
13919072	2384071
14063540	2384071
14092729	2384071
14129299	2384071
14142956	2384071
14274132	2384071
14337970	2384071
14373036	2384071
14437914	2384071
14454892	2384071
14511951	2384071
14648152	2384071
14728168	2384071
14805088	2384071
14832751	2384071
14960700	2384071
15278270	2384071
15292813	2384071
15378805	2384071
15429247	2384071
15458694	2384071
15473574	2384071
15511055	2384071
15743485	2384071
15807367	2384071
15850830	2384071
15936364	2384071
15976697	2384071
16037181	2384071
16124192	2384071
16198434	2384071
16305494	2384071
16385139	2384071
16482656	2384071
16664681	2384071
16896485	2384071
17091600	2384071
17150022	2384071
17233536	2384071
17383566	2384071
17567533	2384071
17611447	2384071
17889192	2384071
17933475	2384071
18244206	2384071
18244332	2384071
18566907	2384071
18774342	2384071
19058681	2384071
19208942	2384071
19410233	2384071
19784501	2384071
20016443	2384071
20097342	2384071
20939349	2384071
21344248	2384071
21541548	2384071
22010026	2384071
22181755	2384071
22883726	2384071
23192594	2384071
23255247	2384071
24332308	2384071
24663013	2384071
26430264	2384071
26657119	2384071
27156793	2384071
28425127	2384071
30311115	2384071
36741409	2384071
37759047	2384071
40956297	2384071
43977798	2384071
44986051	2384071
46985065	2384071
50481490	2384071
52923398	2384071
53788795	2384071
694563	2467791
756018	2467791
2884771	2467791
3237221	2467791
3497941	2467791
4923811	2467791
5299452	2467791
5469742	2467791
5632722	2467791
7619982	2467791
8542882	2467791
10069612	2467791
10776522	2467791
10929352	2467791
11270992	2467791
12081832	2467791
12788332	2467791
13493302	2467791
13593692	2467791
14129299	2467791
14436141	2467791
14437914	2467791
14455321	2467791
14465607	2467791
14511951	2467791
14752085	2467791
14869994	2467791
15164565	2467791
15292471	2467791
15302379	2467791
15356145	2467791
15356407	2467791
15363671	2467791
15368940	2467791
15394954	2467791
15428227	2467791
15458694	2467791
15492983	2467791
15707714	2467791
15763141	2467791
15774048	2467791
15807367	2467791
15917215	2467791
15919864	2467791
16037181	2467791
16081831	2467791
16191083	2467791
16198434	2467791
16209123	2467791
16262329	2467791
16366143	2467791
16664681	2467791
16671841	2467791
16839629	2467791
16984304	2467791
17233536	2467791
17383566	2467791
17566505	2467791
17838040	2467791
18005085	2467791
18166778	2467791
18205674	2467791
18206798	2467791
18622869	2467791
18634085	2467791
18664838	2467791
18891923	2467791
19128897	2467791
19238116	2467791
19430999	2467791
19468168	2467791
19739126	2467791
19833417	2467791
20182089	2467791
20467163	2467791
20959509	2467791
21136403	2467791
21307076	2467791
21956780	2467791
22280445	2467791
22303656	2467791
22509548	2467791
22883726	2467791
23255247	2467791
23455653	2467791
23861321	2467791
23964682	2467791
24771318	2467791
28448216	2467791
28676476	2467791
29738565	2467791
29764564	2467791
30050899	2467791
32191750	2467791
33855204	2467791
34050945	2467791
34265518	2467791
35811347	2467791
36841912	2467791
37049965	2467791
37714344	2467791
38237450	2467791
40938614	2467791
43035186	2467791
43042534	2467791
56864092	2467791
813286	2493291
15959560	2493291
1192	2569261
756018	2569261
813286	2569261
5442642	2569261
5556352	2569261
5632722	2569261
5923062	2569261
5986922	2569261
6685382	2569261
6980622	2569261
7027412	2569261
7059772	2569261
7619982	2569261
7712832	2569261
8406952	2569261
9480572	2569261
10220892	2569261
11604292	2569261
12615912	2569261
12896172	2569261
13280692	2569261
13493302	2569261
13593692	2569261
14063540	2569261
14106207	2569261
14165438	2569261
14252963	2569261
14262217	2569261
14272120	2569261
14337970	2569261
14437914	2569261
14454892	2569261
14570002	2569261
14728168	2569261
14764240	2569261
14787584	2569261
14869994	2569261
